"customer_id","geographic_location","loyalty_card","email_news","fav_category","gender","income_level"
639370,"H",0,1,"P","F",2
639396,"H",0,0,"O","F",2
639441,"A",0,0,"N","F",3
639480,"B",0,1,"O","F",1
639520,"B",0,1,"O","M",1
639597,"I",0,1,"N","F",3
639600,"D",0,0,"P","F",3
639670,"E",0,1,"N","M",1
639691,"E",0,1,"M","F",1
639700,"H",0,0,"M","M",2
639724,"F",1,1,"M","F",3
639731,"G",0,0,"P","F",3
639788,"G",0,0,"N","M",2
639803,"G",0,0,"N","M",2
639808,"I",0,1,"L","M",1
639847,"D",0,0,"O","F",1
639885,"G",1,0,"O","M",3
639886,"D",0,0,"P","M",3
639998,"G",0,0,"M","F",2
640025,"J",0,0,"N","M",3
640135,"B",0,1,"L","M",2
640226,"D",0,0,"L","M",3
640333,"F",1,0,"N","M",2
640349,"J",0,1,"M","F",3
640357,"I",0,0,"O","F",3
640365,"I",0,0,"M","F",1
640395,"D",0,0,"Q","M",1
640411,"D",0,0,"N","M",1
640420,"B",0,1,"P","F",3
640438,"E",0,1,"Q","F",1
640488,"H",0,0,"L","F",3
640504,"F",0,0,"L","M",2
640515,"I",0,0,"O","F",3
640660,"E",0,0,"P","F",2
640704,"A",0,0,"M","F",1
640720,"I",0,0,"Q","M",2
640757,"I",0,0,"M","F",3
640760,"D",0,1,"P","F",3
640857,"G",1,0,"Q","M",3
640859,"C",1,0,"N","F",2
640866,"F",0,0,"Q","M",3
640983,"F",0,0,"Q","F",1
641006,"J",0,0,"M","F",1
641069,"A",0,1,"O","F",1
641079,"I",0,0,"O","M",1
641111,"C",0,0,"Q","F",3
641115,"E",0,1,"L","M",1
641226,"E",0,0,"P","F",3
641231,"A",0,1,"L","M",1
641238,"G",1,1,"O","M",3
641239,"F",0,0,"Q","M",1
641251,"C",0,0,"Q","F",2
641270,"B",0,1,"O","F",1
641280,"A",0,0,"N","M",3
641479,"B",1,0,"M","M",3
641547,"B",0,0,"M","M",1
641802,"A",0,1,"M","M",1
641811,"B",0,0,"M","F",3
641923,"E",0,1,"Q","M",2
641956,"D",0,0,"Q","F",3
642021,"F",0,1,"L","M",1
642023,"F",1,1,"P","F",2
642060,"A",1,0,"N","F",1
642085,"B",1,0,"M","M",1
642135,"D",0,0,"O","M",3
642154,"G",0,1,"P","M",1
642168,"B",0,1,"Q","F",1
642310,"E",1,0,"P","F",3
642322,"G",0,0,"P","F",1
642334,"E",0,0,"O","M",3
642341,"D",0,1,"O","M",2
642350,"G",0,1,"Q","F",2
642421,"G",0,0,"O","M",3
642432,"C",0,1,"M","F",2
642476,"D",0,0,"Q","F",1
642511,"J",0,0,"N","F",1
642540,"B",0,0,"L","F",2
642664,"J",0,0,"Q","F",1
642738,"J",0,0,"P","M",3
642908,"J",0,0,"O","F",2
642929,"J",0,1,"M","M",1
642960,"A",1,1,"N","F",2
643001,"I",0,0,"O","M",1
643156,"B",0,0,"Q","M",1
643217,"F",0,0,"N","F",3
643255,"D",1,0,"Q","F",1
643298,"J",0,1,"P","M",2
643339,"J",0,0,"Q","M",2
643351,"B",0,1,"N","F",2
643416,"C",1,0,"M","F",1
643444,"H",0,0,"M","M",1
643467,"J",0,0,"N","M",1
643513,"D",0,1,"Q","M",3
643569,"G",0,0,"Q","F",2
643598,"J",0,0,"O","F",3
643658,"J",0,1,"L","M",1
643679,"A",0,0,"M","F",2
643716,"G",0,1,"N","F",2
643729,"A",1,1,"L","F",2
643773,"I",0,0,"M","F",3
643860,"A",1,1,"M","F",3
643869,"H",0,1,"O","F",2
643879,"J",0,0,"O","M",3
643891,"I",0,0,"O","F",3
643899,"E",0,0,"N","M",1
643953,"I",0,1,"Q","M",1
643983,"D",0,0,"M","M",2
644050,"G",0,1,"M","F",2
644060,"A",1,1,"Q","F",2
644077,"E",0,1,"P","F",3
644100,"C",0,0,"N","M",2
644118,"H",0,0,"O","F",2
644134,"C",1,0,"Q","M",3
644214,"G",0,0,"Q","F",2
644312,"F",0,1,"P","M",2
644412,"H",1,1,"O","F",3
644431,"B",0,0,"L","M",3
644575,"F",0,0,"Q","F",3
644581,"C",1,1,"P","M",2
644609,"C",0,0,"N","F",2
644706,"D",0,0,"N","M",2
644755,"C",0,0,"O","F",2
644765,"G",0,0,"O","M",1
644794,"E",0,0,"O","F",1
644834,"H",0,0,"O","M",2
644837,"C",0,0,"L","M",1
644886,"J",0,0,"L","F",3
644888,"F",0,0,"L","F",2
644896,"A",0,0,"L","M",2
644925,"J",0,0,"O","F",3
644984,"I",0,0,"L","F",2
645010,"H",0,1,"Q","F",2
645043,"A",0,0,"P","M",1
645124,"A",0,0,"Q","M",1
645207,"B",0,0,"N","F",2
645230,"B",0,0,"M","F",1
645247,"C",1,1,"N","F",2
645375,"E",0,0,"M","F",1
645453,"B",0,0,"L","F",3
645580,"H",0,0,"Q","M",1
645641,"G",1,0,"M","M",1
645818,"C",0,1,"N","M",1
645877,"B",0,0,"Q","F",1
645971,"J",0,0,"N","F",2
645975,"F",0,0,"P","M",1
646000,"C",1,0,"P","F",2
646029,"B",0,0,"L","F",2
646039,"H",0,1,"L","M",2
646091,"A",0,1,"N","M",1
646143,"A",0,0,"M","F",1
646146,"B",1,0,"Q","M",2
646202,"D",0,0,"L","F",1
646291,"A",0,0,"O","M",2
646353,"C",0,0,"N","M",3
646443,"F",1,0,"P","M",1
646445,"A",0,0,"Q","F",3
646475,"B",1,1,"O","F",3
646478,"E",0,1,"Q","F",1
646554,"F",0,0,"P","M",3
646559,"A",0,0,"L","M",2
646581,"D",0,0,"N","M",2
646587,"D",0,0,"O","F",2
646695,"B",1,1,"M","M",3
646710,"D",1,1,"O","F",1
646718,"E",0,0,"Q","M",3
646751,"D",0,0,"M","M",1
646791,"D",0,0,"M","F",2
646795,"I",1,1,"O","M",3
646797,"C",0,0,"L","F",1
646802,"A",0,0,"L","F",2
646858,"A",0,1,"O","M",2
646860,"G",0,0,"M","M",1
646892,"C",0,0,"Q","F",1
646907,"E",0,0,"Q","M",2
646985,"C",0,1,"N","M",2
647002,"I",0,0,"Q","M",3
647012,"B",0,1,"N","F",3
647071,"J",0,0,"Q","F",3
647108,"J",0,0,"P","M",3
647170,"F",0,0,"Q","F",2
647236,"I",0,0,"L","M",2
647256,"I",0,0,"L","F",1
647291,"E",0,1,"O","F",2
647333,"F",0,0,"Q","M",1
647412,"C",0,0,"L","F",1
647462,"F",0,0,"Q","F",2
647580,"D",0,0,"N","F",3
647755,"H",0,1,"L","M",2
647768,"I",0,0,"N","F",3
647770,"F",0,0,"O","M",1
647910,"E",0,0,"L","F",3
647912,"H",0,0,"N","F",2
647952,"B",0,0,"O","F",2
647969,"I",0,0,"P","M",2
647977,"G",0,1,"O","F",2
648034,"F",0,0,"P","M",3
648042,"F",0,0,"O","M",2
648253,"J",0,0,"Q","M",3
648286,"H",0,1,"O","M",3
648298,"I",0,0,"N","F",2
648346,"C",0,0,"O","F",1
648400,"E",0,1,"N","F",2
648419,"C",0,1,"N","M",2
648480,"A",0,0,"N","M",1
648542,"B",1,1,"P","F",3
648553,"D",0,0,"Q","M",3
648565,"E",0,1,"P","F",3
648582,"B",0,0,"L","F",1
648612,"F",0,1,"N","M",2
648621,"E",0,0,"M","M",2
648667,"J",0,0,"O","F",3
648691,"H",0,1,"L","M",3
648736,"D",1,0,"O","F",1
648757,"H",0,0,"N","M",3
648965,"H",0,0,"O","M",1
649010,"C",0,0,"P","M",2
649119,"B",0,0,"P","F",3
649131,"I",0,0,"O","M",2
649163,"I",0,0,"M","M",2
649400,"A",0,0,"M","M",2
649503,"B",0,1,"Q","F",1
649510,"I",0,1,"N","F",2
649532,"B",0,1,"Q","M",2
649536,"A",0,1,"M","F",3
649543,"G",0,1,"N","M",2
649620,"A",0,0,"L","F",2
649638,"C",0,0,"Q","M",2
649814,"E",0,0,"O","F",2
649890,"G",0,0,"N","F",1
649933,"B",1,1,"O","F",1
649986,"B",0,1,"P","F",3
649993,"E",0,0,"Q","M",2
650287,"B",0,0,"P","M",3
650353,"F",0,0,"N","M",3
650370,"C",0,1,"M","M",3
650472,"F",0,1,"M","F",1
650479,"J",0,0,"N","F",3
650508,"J",0,1,"N","F",2
650550,"E",1,0,"Q","M",1
650562,"J",0,1,"M","M",1
650566,"D",0,0,"L","F",3
650630,"B",0,0,"N","F",3
650655,"D",0,0,"N","F",3
650660,"B",0,0,"L","F",1
650662,"D",0,0,"P","F",2
650704,"C",0,0,"N","F",1
650913,"C",0,0,"N","F",2
651005,"C",0,0,"N","M",2
651290,"D",0,0,"N","F",1
651353,"H",0,0,"M","F",1
651416,"B",0,1,"P","M",2
651438,"G",0,0,"N","F",1
651440,"A",0,0,"O","M",2
651533,"E",0,0,"P","F",1
651569,"G",0,0,"L","F",2
651588,"C",0,0,"L","M",2
651617,"F",0,0,"P","M",1
651639,"B",0,1,"P","M",1
651730,"D",0,0,"P","F",2
651838,"G",0,0,"P","F",3
651933,"B",0,0,"Q","F",2
651950,"C",0,0,"M","F",2
651957,"D",0,0,"M","F",1
651972,"F",0,0,"P","M",2
651986,"A",0,0,"P","F",2
652008,"D",0,0,"L","M",2
652056,"J",0,0,"P","F",2
652062,"G",0,0,"L","M",3
652083,"C",0,0,"Q","M",3
652124,"E",0,1,"Q","M",3
652169,"D",0,0,"L","F",1
652203,"B",0,0,"N","M",3
652272,"G",0,0,"M","M",1
652344,"J",0,0,"M","F",3
652356,"D",0,0,"P","F",3
652407,"B",0,1,"M","M",1
652413,"F",0,0,"P","M",3
652425,"A",0,0,"O","F",1
652482,"B",0,0,"N","M",3
652487,"C",1,0,"M","F",1
652489,"B",0,0,"M","M",3
652528,"H",0,0,"N","F",3
652546,"D",0,1,"Q","F",2
652675,"F",0,0,"P","F",2
652723,"A",1,1,"L","F",2
652744,"A",0,0,"L","M",2
652765,"F",0,1,"M","M",3
652830,"B",0,0,"P","M",3
652836,"A",0,0,"P","M",2
652907,"C",0,0,"N","F",2
653019,"D",0,1,"Q","M",2
653198,"A",0,1,"Q","F",3
653207,"G",0,0,"O","F",3
653250,"B",0,0,"L","M",3
653376,"H",0,0,"Q","M",2
653396,"E",0,0,"M","M",2
653403,"J",0,0,"P","M",1
653442,"I",0,1,"M","M",2
653482,"D",0,0,"M","M",1
653551,"C",0,1,"P","F",3
653677,"D",0,0,"O","M",2
653739,"C",0,0,"N","M",3
653816,"E",0,1,"O","M",1
653852,"B",0,1,"N","M",2
654199,"A",1,0,"N","F",1
654228,"E",0,0,"L","M",3
654332,"A",0,0,"N","F",3
654439,"H",0,1,"P","M",2
654545,"H",0,0,"L","F",2
654644,"G",0,0,"M","F",3
654653,"D",0,1,"M","M",1
654666,"H",0,0,"M","M",2
654830,"G",0,0,"N","M",1
654833,"C",1,0,"P","F",2
654854,"G",0,0,"Q","F",3
654882,"I",0,0,"P","M",1
654989,"H",0,1,"Q","M",2
655063,"F",1,0,"O","F",1
655096,"H",0,0,"P","M",3
655151,"H",0,0,"N","M",1
655614,"C",0,0,"P","F",2
655632,"J",0,0,"L","F",1
655699,"G",0,0,"O","F",3
655731,"J",0,1,"N","M",3
655960,"G",0,1,"N","M",3
655963,"C",0,1,"L","M",3
656153,"C",0,1,"O","M",3
656177,"C",0,0,"L","F",1
656239,"C",1,0,"P","M",2
656246,"G",0,1,"L","M",1
656257,"F",0,0,"M","M",2
656279,"H",0,0,"L","F",1
656295,"J",0,0,"O","F",2
656320,"I",0,0,"M","M",3
656402,"B",0,1,"M","M",2
656404,"D",0,1,"M","F",1
656463,"H",0,1,"N","F",2
656467,"E",0,0,"L","M",3
656501,"E",0,0,"L","F",2
656582,"E",1,0,"Q","F",2
656627,"E",0,0,"P","M",1
656729,"J",0,0,"N","F",3
656780,"I",0,0,"M","F",3
656798,"D",0,0,"O","M",2
656805,"J",0,1,"L","F",1
656841,"F",0,0,"M","M",1
656893,"H",0,0,"Q","F",1
656938,"E",0,1,"N","M",2
656963,"B",0,1,"N","M",2
656974,"J",0,0,"M","M",2
657018,"C",0,1,"N","F",3
657044,"F",0,0,"L","M",2
657206,"B",1,1,"M","F",2
657276,"J",0,0,"L","M",1
657281,"E",1,0,"P","M",3
657285,"E",0,0,"M","F",2
657289,"H",0,0,"O","F",3
657333,"H",0,0,"L","F",2
657358,"J",0,0,"Q","F",1
657387,"A",0,1,"L","F",3
657432,"F",0,0,"O","M",1
657476,"B",0,0,"N","F",2
657535,"E",0,0,"P","M",3
657543,"H",0,0,"O","F",3
657546,"B",0,0,"M","M",3
657707,"H",1,0,"Q","M",1
657825,"E",0,0,"M","M",3
657867,"J",0,0,"Q","F",3
657881,"A",0,0,"N","M",1
657941,"D",0,0,"P","F",1
657945,"G",0,1,"N","M",3
657950,"B",0,0,"P","F",1
657953,"C",0,1,"M","F",1
658040,"C",0,0,"L","M",1
658048,"H",0,1,"L","M",2
658291,"D",0,0,"P","F",2
658434,"D",0,0,"L","M",2
658444,"I",1,0,"N","M",3
658557,"C",0,0,"P","M",1
658621,"H",0,1,"N","F",2
658622,"J",0,0,"N","F",2
658690,"C",0,0,"N","M",3
658707,"B",1,0,"L","M",1
658712,"D",0,1,"M","M",2
658715,"I",0,0,"Q","M",1
658825,"D",0,1,"N","M",3
658904,"J",0,1,"P","M",3
658922,"I",0,1,"M","F",3
658943,"C",0,0,"N","F",2
659126,"E",0,0,"L","F",1
659162,"G",1,1,"M","M",3
659179,"I",0,1,"P","M",1
659329,"J",0,0,"Q","F",3
659344,"A",1,1,"Q","M",3
659406,"J",0,1,"O","M",1
659427,"E",0,1,"L","M",1
659458,"J",0,0,"L","M",2
659501,"I",0,1,"O","M",2
659527,"H",0,1,"P","F",3
659762,"C",0,0,"L","M",3
659784,"A",0,0,"M","F",1
659828,"F",0,0,"P","M",3
659894,"G",0,0,"N","F",2
660086,"F",1,0,"Q","M",2
660106,"F",0,0,"L","F",3
660181,"B",0,1,"N","M",2
660259,"J",0,0,"P","F",2
660271,"I",0,0,"Q","F",3
660288,"G",0,1,"Q","M",2
660481,"G",0,0,"Q","F",2
660573,"I",0,1,"P","M",3
660574,"I",0,1,"P","M",1
660632,"C",0,0,"P","M",1
660635,"A",0,1,"M","M",2
660667,"I",0,0,"P","M",2
660750,"G",0,0,"L","F",3
660856,"J",0,1,"Q","M",1
660954,"A",0,0,"P","F",2
661043,"D",0,1,"P","M",1
661217,"D",0,0,"L","F",3
661218,"D",0,1,"P","F",1
661302,"I",0,0,"O","M",1
661369,"B",0,0,"L","F",3
661380,"D",0,0,"N","M",1
661412,"C",0,1,"L","F",2
661420,"H",0,1,"Q","F",1
661435,"J",0,1,"O","M",2
661500,"I",0,0,"P","M",2
661551,"I",0,0,"M","M",1
661593,"D",0,0,"L","M",3
661651,"G",0,1,"L","F",3
661765,"E",0,0,"L","F",2
661842,"E",0,1,"L","F",2
661850,"B",0,1,"M","F",2
661882,"B",0,0,"L","F",2
662028,"E",0,0,"N","F",1
662202,"J",1,1,"Q","M",3
662208,"C",1,0,"N","F",1
662211,"H",0,0,"N","M",2
662389,"A",0,0,"P","M",2
662469,"I",0,0,"N","M",3
662633,"D",1,0,"L","M",2
662637,"C",0,1,"O","F",1
662666,"A",0,1,"N","M",1
662877,"E",0,0,"P","M",3
662879,"H",0,0,"O","F",3
662943,"J",0,1,"L","F",2
662953,"G",0,1,"Q","M",2
662981,"H",0,1,"O","M",2
663045,"C",0,1,"O","F",1
663238,"E",0,1,"N","F",2
663240,"C",0,0,"P","F",3
663300,"E",0,0,"M","M",2
663343,"B",0,0,"O","M",3
663420,"D",1,1,"M","F",3
663422,"G",0,0,"N","F",3
663460,"D",1,0,"P","F",2
663487,"D",0,0,"P","M",2
663551,"H",0,0,"Q","M",3
663648,"A",0,0,"P","M",1
663707,"J",0,0,"O","M",3
663800,"F",0,0,"M","F",2
663867,"J",0,1,"Q","M",1
663910,"H",0,0,"N","M",3
663930,"A",0,0,"N","F",3
664054,"E",0,0,"L","M",3
664125,"E",0,1,"M","M",1
664196,"B",0,0,"P","M",1
664203,"J",0,0,"M","M",3
664282,"I",0,0,"O","F",2
664412,"C",0,1,"M","M",1
664425,"J",0,0,"Q","F",3
664477,"I",0,0,"O","M",2
664521,"F",0,0,"L","M",1
664565,"A",0,1,"L","F",3
664590,"C",1,0,"Q","F",3
664631,"C",0,0,"Q","F",1
664693,"E",0,0,"M","F",2
664818,"D",0,1,"N","F",2
664835,"A",0,0,"N","F",2
664840,"C",0,0,"O","F",1
665076,"D",0,0,"O","M",3
665103,"D",0,0,"O","F",2
665254,"G",0,0,"N","M",1
665270,"H",0,1,"M","F",3
665385,"G",0,0,"Q","M",1
665544,"D",1,1,"Q","M",3
665582,"H",0,1,"M","M",3
665589,"D",0,0,"L","M",3
665702,"B",0,0,"M","M",1
665745,"B",0,0,"Q","M",3
665809,"C",0,0,"L","M",2
665848,"D",0,1,"P","M",2
665879,"G",0,0,"N","F",3
665895,"B",0,1,"P","F",2
665916,"A",1,0,"O","M",1
665940,"B",0,1,"Q","M",1
665981,"I",0,1,"L","M",3
665989,"C",0,0,"L","F",2
666061,"A",1,1,"O","M",2
666064,"F",0,0,"L","F",1
666098,"B",0,0,"M","M",3
666136,"C",0,0,"P","M",2
666138,"H",0,0,"Q","M",2
666244,"J",0,0,"P","F",3
666302,"J",0,0,"M","M",1
666416,"B",0,1,"N","F",1
666451,"A",0,0,"Q","F",1
666460,"H",0,0,"M","M",2
666498,"D",0,0,"Q","M",1
666607,"C",0,1,"Q","M",3
666690,"C",0,0,"O","M",1
666939,"H",0,1,"O","F",3
666963,"I",0,0,"N","M",1
667084,"D",0,0,"N","M",2
667094,"H",0,0,"M","M",3
667102,"D",0,0,"M","F",3
667117,"H",0,0,"Q","M",2
667118,"H",0,1,"L","F",2
667286,"F",1,1,"M","M",2
667338,"A",0,0,"M","M",1
667346,"G",0,0,"Q","F",2
667349,"D",0,0,"L","F",2
667472,"F",0,0,"Q","F",3
667498,"C",0,0,"O","F",1
667564,"D",0,0,"P","M",2
667675,"A",0,0,"M","M",1
667680,"F",0,0,"L","M",2
667743,"C",0,0,"N","M",2
667810,"C",0,0,"O","F",1
667830,"G",1,0,"O","M",2
667867,"F",0,0,"M","M",1
667930,"C",0,1,"N","M",2
668008,"F",0,1,"N","F",3
668024,"I",0,1,"O","M",2
668153,"C",0,1,"N","F",1
668161,"G",0,0,"L","M",3
668178,"J",0,1,"O","F",1
668191,"I",0,0,"L","M",3
668210,"J",0,1,"N","F",1
668254,"D",0,1,"M","F",1
668331,"A",0,0,"Q","M",2
668359,"H",0,0,"P","F",2
668431,"A",0,0,"Q","F",2
668438,"C",0,0,"L","F",1
668532,"G",0,0,"L","F",3
668607,"C",0,0,"M","M",1
668623,"A",0,0,"Q","M",2
668730,"F",0,0,"L","F",3
668767,"B",1,0,"N","F",2
668828,"I",0,0,"O","M",2
669036,"C",0,1,"N","M",1
669044,"J",0,1,"L","F",3
669173,"C",0,0,"O","F",1
669184,"D",0,0,"Q","F",2
669190,"C",1,1,"L","M",2
669221,"J",0,0,"M","F",1
669258,"H",0,0,"M","M",3
669259,"G",1,0,"N","F",2
669281,"B",0,0,"L","M",1
669388,"C",0,0,"Q","M",3
669460,"B",0,1,"M","F",1
669495,"D",0,1,"L","M",3
669502,"J",0,0,"N","F",2
669633,"I",0,0,"M","M",1
669635,"H",0,1,"M","F",3
669690,"B",0,0,"P","F",3
669692,"A",0,0,"M","F",3
669705,"G",0,0,"N","M",3
669707,"F",0,0,"P","M",1
669721,"D",1,0,"Q","F",2
669725,"H",0,1,"O","F",3
669813,"J",0,0,"L","F",2
669840,"I",0,0,"O","F",1
669866,"C",1,1,"N","M",2
669892,"H",0,1,"O","F",3
670009,"I",0,1,"O","F",1
670014,"B",0,0,"L","F",2
670045,"C",0,0,"Q","F",2
670050,"G",0,0,"L","M",3
670093,"A",1,0,"P","M",3
670164,"I",0,1,"P","F",2
670214,"H",0,0,"Q","F",2
670218,"J",0,1,"P","M",1
670282,"J",0,0,"L","F",2
670292,"I",1,0,"O","F",1
670323,"G",0,1,"P","M",3
670333,"A",0,0,"M","F",3
670366,"B",0,0,"L","F",3
670379,"G",0,0,"M","F",3
670442,"I",0,0,"Q","F",3
670454,"F",0,1,"M","F",3
670455,"H",0,0,"O","F",3
670480,"E",1,1,"M","F",2
670505,"B",0,0,"P","F",2
670543,"A",0,1,"M","F",1
670566,"I",0,0,"M","M",3
670612,"A",0,1,"N","M",2
670772,"J",0,1,"O","F",1
670851,"I",0,0,"N","F",1
670912,"I",0,1,"M","F",1
670956,"J",0,1,"M","F",2
670985,"E",0,0,"P","M",1
670994,"B",0,0,"O","F",2
671017,"I",0,0,"M","F",1
671026,"B",1,1,"P","M",3
671077,"B",0,0,"P","F",3
671123,"J",0,0,"L","F",2
671134,"E",0,0,"P","M",1
671144,"A",1,0,"N","F",2
671177,"G",0,0,"P","M",1
671277,"E",0,0,"O","M",3
671315,"J",0,0,"Q","F",3
671443,"I",0,1,"P","F",1
671470,"C",0,0,"P","M",2
671554,"E",0,1,"L","M",3
671658,"J",1,0,"Q","M",3
671668,"B",0,1,"O","M",2
671772,"D",0,1,"Q","F",3
671957,"F",0,1,"Q","M",2
671973,"J",0,0,"O","M",3
671986,"F",0,0,"Q","M",2
671999,"H",0,1,"P","F",2
672022,"A",0,0,"M","F",3
672067,"F",0,1,"N","M",3
672129,"G",0,0,"Q","F",3
672152,"C",0,1,"L","M",2
672189,"C",0,0,"L","F",3
672235,"F",0,0,"N","F",2
672279,"I",0,0,"Q","M",2
672307,"D",1,0,"P","M",3
672556,"C",0,0,"O","F",3
672597,"I",0,0,"L","F",1
672700,"D",0,0,"L","F",2
672712,"I",0,0,"P","F",1
672737,"G",0,1,"N","F",1
672753,"C",0,0,"O","F",1
672767,"D",0,0,"P","M",1
672771,"C",0,0,"Q","M",2
672819,"G",0,1,"O","M",3
672841,"J",0,0,"O","F",2
672958,"J",0,1,"Q","M",2
673061,"D",0,1,"Q","M",3
673083,"B",0,0,"M","M",1
673111,"I",0,0,"L","M",2
673277,"E",0,0,"L","M",3
673432,"F",0,0,"Q","M",3
673461,"I",0,0,"O","M",3
673518,"D",0,0,"M","M",3
673527,"D",0,0,"N","F",1
673648,"H",0,1,"Q","M",1
673724,"A",0,0,"M","F",2
673773,"G",0,0,"L","M",2
673812,"B",0,1,"M","F",2
673939,"H",0,0,"O","F",1
673950,"I",0,1,"O","M",3
674066,"C",0,0,"P","M",2
674104,"D",0,0,"M","M",1
674110,"I",0,0,"M","F",2
674111,"J",0,0,"P","M",3
674272,"H",0,0,"L","F",3
674296,"J",0,1,"L","M",1
674319,"I",0,1,"O","M",1
674436,"D",0,0,"O","F",2
674531,"H",1,0,"Q","M",2
674553,"A",0,0,"L","M",1
674564,"E",0,0,"P","F",3
674622,"H",0,0,"Q","F",3
674632,"C",0,0,"M","M",3
674645,"E",0,0,"N","M",2
674725,"G",0,1,"L","F",1
674748,"D",0,0,"P","M",2
674795,"C",0,0,"N","F",2
674925,"A",0,1,"P","M",3
674938,"D",0,1,"M","M",2
675105,"C",0,0,"M","F",2
675155,"G",0,1,"Q","M",2
675165,"J",0,1,"N","F",2
675178,"F",0,0,"M","F",1
675248,"H",0,0,"P","F",1
675292,"A",0,0,"O","F",3
675377,"H",0,0,"Q","M",2
675476,"F",0,1,"P","M",2
675551,"G",0,0,"L","F",1
675553,"G",0,0,"O","F",1
675594,"H",0,0,"Q","F",3
675677,"C",1,1,"O","M",2
675704,"H",0,0,"O","M",1
675715,"A",0,0,"Q","F",1
675759,"B",0,1,"N","M",2
675760,"D",0,0,"Q","M",3
675786,"E",0,0,"Q","M",2
675802,"G",0,1,"M","M",1
675821,"B",0,0,"P","F",2
675878,"H",0,0,"Q","F",1
675906,"B",0,0,"L","M",2
675918,"J",0,0,"Q","F",2
675961,"B",0,0,"P","F",2
676043,"F",0,0,"M","F",2
676147,"G",0,0,"O","M",2
676159,"J",0,1,"P","F",1
676169,"J",0,0,"P","F",2
676182,"G",0,0,"M","M",1
676184,"J",1,0,"N","M",1
676227,"A",0,0,"O","M",1
676259,"G",0,0,"M","M",3
676313,"B",1,0,"Q","M",2
676374,"D",0,0,"M","M",2
676465,"G",0,1,"Q","F",3
676468,"G",0,0,"N","M",2
676515,"I",1,0,"L","M",2
676558,"E",1,0,"L","M",3
676568,"D",0,0,"O","M",1
676586,"B",0,1,"Q","F",1
676616,"E",0,0,"L","F",1
676712,"A",0,0,"L","F",1
676773,"E",0,0,"O","M",1
676957,"E",0,0,"P","F",1
676968,"C",0,0,"P","M",2
677095,"A",0,0,"O","F",3
677156,"I",0,1,"P","M",2
677190,"A",0,1,"O","M",2
677191,"D",0,1,"Q","M",2
677204,"A",0,1,"M","F",3
677243,"H",0,1,"N","F",3
677311,"H",0,1,"P","M",1
677359,"F",0,1,"M","F",1
677385,"F",0,0,"N","F",1
677395,"G",0,0,"P","M",1
677410,"G",0,1,"M","M",3
677416,"E",0,0,"P","M",2
677559,"B",0,0,"N","M",2
677666,"F",0,1,"L","F",3
677693,"J",0,0,"M","M",3
677749,"A",0,1,"L","F",2
677795,"D",1,0,"Q","M",2
677848,"H",0,0,"P","F",1
677933,"D",0,0,"N","F",1
678004,"A",0,0,"Q","M",3
678075,"A",0,0,"O","M",2
678085,"J",0,0,"N","F",2
678095,"E",0,1,"Q","F",1
678110,"F",0,1,"L","F",2
678150,"H",0,0,"O","M",3
678192,"E",1,0,"L","M",2
678225,"F",0,0,"N","F",1
678232,"B",0,1,"P","F",1
678293,"H",0,0,"M","F",1
678314,"B",1,0,"P","M",3
678330,"J",0,0,"M","M",3
678333,"C",1,1,"Q","M",1
678340,"F",0,0,"Q","F",1
678356,"G",0,1,"L","M",3
678379,"G",0,1,"Q","M",1
678451,"J",0,1,"P","F",1
678623,"I",0,1,"P","M",3
678703,"F",0,1,"P","F",3
678711,"C",0,0,"O","F",2
678775,"B",0,1,"O","F",2
678815,"I",0,0,"O","M",1
678825,"H",1,1,"O","M",2
678895,"C",0,1,"O","F",3
679010,"I",0,0,"O","F",3
679040,"C",0,0,"P","M",3
679112,"A",0,0,"O","M",1
679145,"A",0,1,"M","F",2
679291,"G",0,1,"Q","F",1
679292,"I",0,1,"P","F",1
679377,"A",1,0,"P","M",2
679444,"F",0,0,"O","F",3
679470,"A",0,0,"N","M",3
679652,"A",0,0,"O","M",2
679703,"I",0,0,"O","F",1
679767,"G",0,1,"P","F",1
680088,"C",0,0,"L","F",2
680096,"A",0,0,"Q","M",2
680219,"B",0,0,"P","M",3
680260,"C",0,0,"O","F",1
680272,"E",0,0,"L","F",2
680278,"B",0,0,"Q","M",1
680310,"A",0,0,"O","F",2
680418,"J",0,0,"Q","M",1
680498,"B",0,0,"L","F",3
680502,"D",0,0,"N","M",2
680595,"I",0,0,"P","M",1
680800,"A",0,0,"O","M",2
680834,"G",0,0,"L","F",2
680919,"E",0,1,"N","M",2
680928,"B",0,0,"M","F",3
680936,"C",0,1,"Q","M",1
680982,"C",0,0,"L","M",1
681000,"B",0,1,"N","F",3
681044,"A",0,0,"M","M",3
681466,"B",1,1,"N","M",1
681564,"H",0,1,"P","F",2
681595,"F",0,1,"O","F",1
681612,"H",0,0,"Q","F",2
681728,"G",0,1,"Q","M",2
681766,"B",0,1,"L","M",2
681802,"C",0,0,"N","M",1
681888,"A",1,0,"O","F",2
681932,"C",0,0,"M","F",2
682007,"D",0,0,"O","M",2
682051,"D",0,0,"Q","M",1
682164,"B",0,0,"L","F",2
682168,"F",0,0,"N","M",2
682189,"B",0,1,"Q","M",3
682236,"J",0,1,"M","M",1
682241,"E",0,0,"L","M",2
682297,"G",0,0,"M","M",1
682303,"E",0,1,"P","M",2
682399,"C",0,0,"N","F",3
682543,"J",0,0,"M","F",3
